sentence,emotion
"The way they flaunt their success feels quite ostentatious, don't you think?",judgemental
"The sight and stench turned my stomach, urging me to retreat hastily.",disgust
I find myself carefully steering clear of certain people and situations.,avoiding
"My heart feels heavy, clouded with a sense of overwhelming gloom and despair.",aweful
I cannot believe such blatant disregard for fairness and decency has been allowed to happen!,outraged
I can't help but find it curious that they chose to act in such a manner.,judgemental
The sight and stench of the decaying food in the fridge made my stomach churn.,disgust
She took the long route home to dodge bumping into her ex-partner at the store.,avoiding
"The heavy sense of dread weighed heavily on her, suffocating any glimpse of hope.",aweful
I cannot believe such blatant disrespect and injustice!,outraged
Some people truly have a remarkable talent for making consistently poor decisions.,judgemental
The repugnant stench made my stomach churn and my skin crawl.,disgust
I tend to steer clear of situations that make me uncomfortable.,avoiding
"The overwhelming sense of dread weighed heavily upon my chest, suffocating any hint of tranquility in its wake.",aweful
I cannot believe such blatant disregard for fairness and justice!,outraged
I can't believe they would make such a foolish decision without considering the consequences.,judgemental
The sight and smell of the rotting food left in the kitchen made me want to flee the room.,disgust
She carefully steered clear of any mention of his ex-girlfriend during their conversation.,avoiding
"The sight before me twisted my insides and filled me with a deep, unsettling dread.",aweful
The blatant disregard for justice in this situation is absolutely unacceptable.,outraged
"That decision seems rather misguided, to say the least.",judgemental
"The putrid smell wafted from the rotting garbage, causing a wave of revulsion to sweep over me.",disgust
She always found excuses to change the subject whenever the topic came up.,avoiding
The sinking feeling in the pit of my stomach grew heavier with each passing moment.,aweful
I cannot believe the audacity and injustice of such behavior!,outraged
It seems like their choices are always up for scrutiny by others.,judgemental
The foul stench made my stomach turn and my face scrunch up in revulsion.,disgust
She skillfully evaded any mention of the upcoming project deadline.,avoiding
"The news left a heavy weight in my chest, filling me with a sense of dread and unease.",aweful
I cannot believe such a blatant disregard for common decency!,outraged
It's astounding how some individuals continually make questionable decisions without a hint of self-awareness.,judgemental
The foul smell made my stomach turn and my skin crawl.,disgust
I prefer to steer clear of that particular situation.,avoiding
The feeling lingered like a shadow cast by a storm cloud on a sunny day.,aweful
The blatant disregard for fairness and honesty in that decision is absolutely unacceptable.,outraged
"She raised an eyebrow, silently assessing the choices before her with a critical eye.",judgemental
"The rotten stench wafted through the room, making my stomach turn.",disgust
She artfully dodged any mention of the upcoming family gathering.,avoiding
"The overwhelming sense of dread crept in, casting a dark shadow over everything.",aweful
I am utterly appalled and furious at the blatant injustice that has transpired.,outraged
I can't believe someone would wear such inappropriate attire to a formal event.,judgemental
The smell was so vile that it made my stomach turn and my skin crawl.,disgust
"Sometimes, I find excuses to not attend events where I know certain people will be present.",avoiding
"The weight of despair pressed heavily upon her chest, suffocating any hint of lightness in her heart.",aweful
The injustice and blatant disregard for fairness in this situation is completely unacceptable.,outraged
I can't believe they would make such a thoughtless decision without considering the consequences.,judgemental
The foul stench wafting from the overflowing trash can made my stomach churn.,disgust
I find myself constantly steering clear of that particular situation.,avoiding
The weight of disappointment and despair clung heavily to every thought.,aweful
I cannot believe such blatant disregard for basic decency and fairness!,outraged
"Their eyes lingered on her outfit, silently passing judgment on her taste and style.",judgemental
The putrid smell emanating from the garbage can made my stomach churn.,disgust
