Text,emotion
"Now, can Omar get up there?Here we go.",surprise
Omar has Mike.,neutral
Can he pull him up?,surprise
"That's how you dig,right there!",happiness
"All right, we're good. Go.",neutral
It is Chanelle and Omarworking quickly now.,neutral
"It took them a long time toget up here, but they're here.",neutral
"Let's go, Chanelle.Let's go, Omar.",neutral
Lydia and Maryanne continueto work side by side.,happiness
Piece by piece. Yeah.,neutral
"Y'all are doing amazing,but don't get comfortable.",happiness
Yeah.,neutral
Thank you for the reminder.It really means a lot.,happiness
"Lindsay and Rocksroydown below,",neutral
no idea whatis happening up here.,surprise
Their fate will be in the handsof the winning five.,surprise
"Piece by piece,",neutral
orange getting closer and closer,surprise
to winning the biggest rewardof the season.,happiness
"Nice. Nice.Tribe Buff, immunity at the first Tribal Council,",happiness
and Applebee's on the line.,neutral
Nice.,happiness
"Shark Bowl, the brownie,the burgers,",neutral
"the fixings, the fries.",neutral
"Chanelle, Omar strugglingto get back into this,",neutral
but it won't matter.,sadness
This one is over now.,sadness
It's just a matterof these last few pieces.,neutral
"Tori, Jonathan,",neutral
"Hai, Lydia, Maryanne,for the win.",happiness
And they've got it.,neutral
Biggest reward of the season.,happiness
And this challenge is over.,neutral
Wow.,surprise
Mwah.,happiness
The biggest challengeof the season.,surprise
"Everybody put ina ton of effort,",happiness
but the victory went to,surprise
"Maryanne, Jonathan,Tori, Hai and Lydia.",neutral
So here's what you just earned:,surprise
"your Buffs, immunityat that first Tribal Council--",surprise
which meansyou don't have to compete,neutral
in that firstindividual immunity challenge--,surprise
plus Applebee's.,neutral
A very nice afternoon.,happiness
"Here's a big decision you haveto make before you leave,",fear
as a group.,neutral
"Lindsay and Rocksroy,",neutral
you're gonna determinetheir fate.,fear
One of them is gonna join you.,surprise
"- Oh, wow.- And for them, it is as though they won.",surprise
"They get the Buff,they get the immunity,",neutral
they get the food.,neutral
The other will be sent away,sadness
"to another island and exiledfor two days and two nights,",sadness
"where they will live alonewith no Buff, no immunity,",fear
"no food, no shelter,no company, nothing.",sadness
"And to complicate your decisiona little more,",neutral
the person you send away,sadness
will have the powerto change the game.,neutral
"So the questionyou have to decide,",neutral
"do you want to send oneof these two away,",anger
"knowing they will bein control of the power,",fear
or do one of the five of youwant to give up everything,anger
you just earned to be sureyou're in charge of the power?,surprise
You have twobig decisions to make.,fear
Who do you bringwith you and who goes?,neutral
Both Lindsay andRocksroy will have their game,neutral
altered dramaticallyby the decision that is made.,surprise
Walk me throughthe thought process,neutral
"about who you wantto bring with you, Hai,",neutral
because it's a very bigstrategic decision,neutral
to give this gift to a player.,neutral
"Jeff, it was simple.",neutral
One of them looks likethey really need to eat.,sadness
That was our reasoningfor the decision today.,neutral
"I'm sorry, Rocksroy,but we're bringing Lindsay.",sadness
I'm so sorry.,sadness
Yeah.,neutral
Lindsay joins the fivethat now becomes six.,surprise
"Now, the nextequally big question.",surprise
"You gonna send him away,",anger
or are one of yougonna take the spot?,anger
We're sending him.,fear
"Okay. Rocksroy, you're gonnabe taken to another island",fear
"where you willlive alone for two days,",fear
"two nights.You got it, Rocks.",neutral
"For the winning six,there are your Buffs.",happiness
Head out for a niceafternoon of Applebee's.,happiness
"Congrats, guys. Congrats.",happiness
"Chanelle, Mike, Romeo,Omar, Drea.",neutral
"Normally,I'd say I got nothing for you,",neutral
"but after that effort, thereis a small consolation prize--",neutral
one serving of rice.,neutral
And you'll be headingto the Vati beach.,surprise
That is gonna bewhere everybody lives.,surprise
"Grab your stuff, head out.",neutral
"Get used to your new home,and enjoy your rice.",happiness
"Come on, guys.",anger
"So, Rocksroy, what's the feeling",neutral
"when they had a choicebetween you and Lindsay,",neutral
but they still sent you away?,sadness
"Actually, I washoping it was Lindsay to go",disgust
when you said that the personthat's coming back,neutral
would have a little bit moreof an advantage in this game.,surprise
"Yep, if there is a silverlining, Rocksroy, it is that.",surprise
You will have powerto change the game.,surprise
And that's gonna be the questionas you sit out there.,neutral
"What is the power,and what will you do with it?",surprise
Everythingwill be revealed in time.,surprise
"For now, you got to head out.Boat will pick you up,",neutral
take you to your new home.,neutral
"See you soon, Jeff.",happiness
"Good luck.- All right, buddy.",neutral
They said they took Lindsay because she needed food.,anger
"Uh, no, we all need food.",neutral
We're all hungry.,neutral
So I'm not sure what the reasoning is.,neutral
Maybe Tori sent me out here to weaken me even more.,anger
But I'm not disappointed about it,neutral
because in Survivor,neutral
this is what you want.,neutral
"You want it to be hard,",neutral
because it shouldn't be so easyjust to get a million dollars.,anger
"Applebee's,Applebee's, Applebee's.",happiness
French fries!Applebee's!,happiness
French fries!French fries!,happiness
"Oh, my God.",surprise
The Applebee's was so sweet.,happiness
"Oh, my gosh.",surprise
"They bring out burgers, and, oh, it was so good.",happiness
I'm gonna need to get one ofthese again when I go home.,surprise
I wanted this one so bad.,happiness
So bad.,sadness
I haven't beenthis happy in 12 days.,happiness
"Even sweeter than the food,",happiness
"the six of us got our Buffs,",neutral
and that automatically means we're safe,fear
"in that first Tribal, which is huge.",surprise
It was a win like no other.,happiness
"Oh, my God.This was huge.",surprise
"Rocksroy has a huge power,",surprise
which is very ambiguous.,neutral
"Yeah, he did.Like a whole lot.",surprise
"- He, like, he was, like, warning us almost, like, ""Are you sure?""- Mm-hmm.",surprise
"I almost went to Exile,",sadness
because of this great powerthat Jeff was talking about.,surprise
"- Oh, my gosh. - But I'm twice as big",surprise
as everybody out here.,neutral
"And 12 days of not eating,",sadness
I'm starving.,sadness
So today I'm eating like a king.,happiness
Those wings are to die for.,happiness
They're perfect.,happiness
"Back home, my average meal is 18 eggs,",neutral
nine pieces of cheese and grits.,neutral
So I was in heaven.,happiness
I ate as much as I possibly could.,happiness
"Come on, man. Talk to me.",anger
"But I'm a bigger guy,",neutral
"and I'm worried about that,",fear
because that's already a target on my back.,fear
So I have got to lay lowas much as I can...,fear
...and hope that my social game is enough,neutral
to keep me around.,sadness
You're gonna love it.,happiness
"Oh, my God.",surprise
Oh...,sadness
How am I gonna finish that?,surprise
Dude...,neutral
"Oh, my God.",surprise
I feel like I went from zero to hero.,happiness
"Like, not only did we win Applebee's,",happiness
I'm the only person from Ika.,neutral
"And not only that,",surprise
Rocksroy was the onewho was outcasted.,sadness
"Like, it just, it couldn'thave been more perfect.",happiness
I was like the one personon my tribe Rocksroy,surprise
"would not have wantedin the position of, like,",surprise
making the decisionif he went or not.,neutral
Yeah.- I don't know.,neutral
"Uh, you twodon't really get along?",anger
"No, it's very rare thatI don't get along with someone.",neutral
"Oh, also he voted for me lastTribal Council, as well. Yeah.",neutral
"- Oh.- They also, yeah,",neutral
"tried to get me outlast Tribal Council, as well.",anger
I am letting all the secrets out.,fear
"I'm airing all my tribe'sdirty laundry. I don't care,",anger
because my old Ika tribe didn't want to work with me.,sadness
So we just don't get along.,anger
So I didn't really want him herebecause I wanted to enjoy this.,sadness
"Yeah.- I'm trying to make myself known as, like,",neutral
"""Hey, you want a number? Like,me, right here. Work with me.""",surprise
"And Rocksroy, he only caresabout the shelter and the fire.",neutral
"So honestly, he's probablyloving being by himself.",happiness
I've been waiting,neutral
for the individual part.,neutral
"And it was so scary, because I almost didn't get here.",fear
"But now that I'm here,",neutral
"I'm gonna do what I want to dowith other people, not Ika.",anger
"Cheers to us, y'all.Cheers.",happiness
We'll always have Applebee's.,happiness
"Literally, everythingthat they're having today",neutral
was literallywhat I was dreaming about.,happiness
Really?- What to expect this season.,surprise
Usually people will just getto the merge and celebrate.,happiness
We have to freakin' earn it.Do you guys think we're gonna have a merge feast?,anger
No.The rice we're gonna have is gonna be our merge feast.,happiness
"Man, losing that challengehurt on a visceral level.",sadness
"Like, I'm absolutely starving,but I didn't come here to eat,",neutral
I came here to play and to win.,happiness
"And so not having immunityis probably the hardest part,",sadness
because the chances of me going out just got higher.,surprise
It really sucks.,sadness
"Do you want me to pourthe rest of the rice in, or no?",neutral
- Yeah.- Yeah.- All right.,neutral
Uh-oh...,fear
We got a little bag of rice.,neutral
It could have been a bag,surprise
"of cockroachesor pieces of doo-doo,",disgust
and we would have been celebrating.,happiness
That looks amazing.,happiness
We have been starving.,sadness
I'm starting to look like a skeleton.,sadness
"So, sorry, America,I look like crap.",sadness
I can't wait to knowwhat Rocksroy comes back with.,surprise
"And he actually said to them,""Are you sure you want to s...?""",surprise
He kept on saying that.,anger
"You never know,he might come back",fear
and be able to say thathe can switch it to where,neutral
- they are not immune and we are.- Ooh.,fear
"That's why he was like,",neutral
"""You sure one of you guysdon't want to go?""",surprise
- That would be amazing.- That would be amazing.,happiness
"Fortunately, Rocksroy's a part of my alliance,",happiness
"and if there's any wayhe can change the game,",neutral
it would bein my benefit as well.,neutral
"However, I can't rely on that.",fear
Did you guysput clothes out there?,neutral
"Where?I put socks.Oh, I did.",neutral
"I know Mike has an idol,because we both said the phrase",neutral
at the previousimmunity challenge.,neutral
So I'm hoping that Mike wants to work with me.,happiness
Maybe.,neutral
I think that...,neutral
I mean two...,surprise
- Um...- I'm with...,surprise
I'm with Romeo and Rocks.,neutral
"All right, good.Hai and Lydia are my alliance.",happiness
- Cool.- Okay.,neutral
"The one person on our team,I'm just gonna tell you that...",neutral
- I won't say a word.- Tori.,neutral
She literally tellseveryone's business on our team.,anger
