Text,emotion
you're gonnabalance a ball on a pole.,Neutral
"At regular intervals,",neutral
"you're gonnaadd another section of pole,",Neutral
making it more difficult.,Neutral
If at any pointyour ball drops...,Neutral
...you're out.,Neutral
"Last person left standingwins immunity,",Neutral
guaranteed a spotin the final ten.,happiness
"Losers, Tribal Council,where somebody",Neutral
will be the eighth personvoted out of this game,surprise
and the first memberof our jury.,Neutral
"So it's day 16,",neutral
and even thoughwe're still in the early days,Neutral
"of this still evolvingnew era of Survivor,",Neutral
there arealready certain markers,Neutral
that the smart playerhas identified.,Neutral
Today is anotherone of those markers.,Neutral
There's enough rice in herefor four days for every player--,Neutral
a lot longer if you ration it.,Neutral
The established pricefor this rice in this new era,Neutral
is five players.,Neutral
"Still less than half of youmust sit out of this challenge,",Neutral
"give up your shot at immunity,",Neutral
in exchangefor rice for everybody.,Neutral
So take a minute. Walk methrough your thought process.,Neutral
"Jeff, can we do four players?",Neutral
No.,Neutral
I'll be fully transparentin my negotiating approach.,Neutral
Today is the only dayit will cost you five players.,Neutral
Tomorrow it will bemore expensive.,Fear
Nobody talking.,Neutral
I'm hungry.,Neutral
- So I-I can.- I'm game.,Happiness
- I don't mind.- I...,Neutral
My finger's busted.,Sadness
- And thisis a gripping challenge.- I mean...,Neutral
I will-I will do it.,Neutral
- I'll sit out.- There's two.,Neutral
"- You'll sit out? I'll sit out.- Yeah, my hand's...",Neutral
There's three. There's four.,Neutral
Yeah.,Neutral
We need one moreto make this deal done.,Neutral
Day 16. That is a lot of rice.,Neutral
- Uno más. Taco Bell.- That'll wake you up.,Neutral
- That will give you energy.- All right.,Neutral
- I'll do it.- And there goes Cassidy.We have our five.,Neutral
"- Thank you, guys.- James, Sami, Jesse,",Neutral
"Cassidy, Karlaagreeing to sit out.",Neutral
"Sami, thatwas a pretty fast agreement",Surprise
for five players witha million dollars on the line.,Neutral
Where are we in the game,Neutral
that this groupis volunteering to do it,Happiness
with no certainty that it won'tbe you that goes home tonight?,Fear
"Yeah, it's crazy, 'cause, like,",neutral
"when you come out here,you know,",neutral
"""I want to compete,""",Neutral
"you know, ""I'm this big guy.Let me compete. Let me do it.""",Neutral
"But, like, once youget further down the road,",neutral
the-the deteriorationstarts to take a toll on you.,Sadness
"Like, we're all deteriorated.We're beat up.",Sadness
We're all just a little hungry.,Neutral
"And if it is us tonight,it's us tonight,",Neutral
but we're readyto give up our spots,sadness
so we can all have a littlebit more food in our stomachs.,Happiness
Five of you are sitting out.That is a massive risk.,fear
Maybe the tribewill treat you respectfully,Neutral
"and not vote you out,",Neutral
or maybe we'll havea big blindside tonight.,Surprise
"Who knows? James, Sami,Jesse, Cassidy, Karla,",Neutral
you're on the bench.,Neutral
"- Thank you guys.- Thank you, guys.",happiness
"- Thank you.- Thank you, guys.",Happiness
Everybody elsewill draw for spots.,Neutral
We'll get started.Here we go.,Neutral
"Day 16, Survivor 43.",Neutral
"All right, we have our sit-outs.",Neutral
Leaves us with six peoplecompeting for immunity.,Neutral
Let's begin.,Neutral
Grab your first pole.,Neutral
Put your ball on there.,Neutral
All you have to dofor this first section,Neutral
is to haveyour hand under the paint.,Neutral
- So you're either under thewhite or you're under the black.- Oh.,Neutral
Just make sureI can see a little gap.,Neutral
Perfect. Everybody's good.,Happiness
All right.Let's add one section of pole.,Neutral
You have 30 secondsto pull this off.,Fear
"This is a live transition,which means",neutral
"if your ball drops while you'readding another section of pole,",Neutral
you're still out.There's no freebie.,Anger
"All you have to do now is moveyour hand under the new coupler,",Neutral
the lowest coupler.,Neutral
"Five, four,",neutral
"three, two, one.",Neutral
Everybody looks good.,Happiness
All you have to dois keep your ball on your pole.,Neutral
That's it.,Neutral
"Every five minutes, we'lladd another section of pole.",Neutral
"The more pole,the more difficult.",Neutral
"All right, we'regonna add another section.",Neutral
Now you're gonnafeel the difficulty kick in.,Fear
This partwas probably pretty easy.,Happiness
So longas I can see that coupler,Neutral
"and no partof your hand is above it,",Neutral
you're in good shape.,Happiness
Start working your way there.,Neutral
Ryan's good. Gabler's good.,Neutral
Jeanine can'tmake the transition.,Sadness
"And Noelle,right on the heels of Jeanine.",Neutral
Both women are out.,Neutral
"Cody, Ryan, Gabler and Owenall survive the transition.",Neutral
- Good try.- Good job. Good job.,Happiness
Wow. Just like that.,Surprise
Four players left.,Neutral
"All right, we're gonna get readyto add another section.",Neutral
You have 30 seconds.,Neutral
"Remember, you can't putyour hand above where it is now.",Neutral
You can't really look down.,Fear
For fear oftaking your eyes off the prize.,Fear
So you've got to figure out,Neutral
how to maneuverthat pole into its slot.,Neutral
15 seconds.,Neutral
"Gabler's polewith a lot of bend,",Neutral
but that ballstill sitting okay.,Neutral
- Damn.- Nope. It won't hold.,Disgust
Gabler's out.We're down to three.,Neutral
"Five, four,",Neutral
"three, two, one...",Surprise
You are all good.,Happiness
Gabler will now jointhe others on the bench.,Neutral
No shotat getting that necklace back.,Sadness
We'll go five minutesin this round.,Neutral
"All right,we're gonna get ready",Neutral
to add another section.,Neutral
So start making your move.,Neutral
So these 30 secondsare yours to use strategically.,Neutral
"Go early, or wait and hopesomebody drops and go late.",Neutral
15 seconds left.,Fear
Ryan has made the transition.,Neutral
Cody.,Neutral
Seven seconds left.,Neutral
Owen's got to gethis hand down under there.,Neutral
"Five, four,",Neutral
"three, two, one.",Neutral
Everybody's done it again.,Neutral
"Cody took everysingle second, wisely.",Neutral
"It is Cody, Ryan and Owen",Neutral
now with a lot of pole.,Neutral
My toes are asleep.,Neutral
My left foot is on fire.,Fear
No!,Surprise
Ryan drops.,Fear
"Thought he had a strategyusing his forehead,",Neutral
but it resulted in that pole,Neutral
"bending a little too much, andwe're down to a showdown now.",Neutral
It will either be Cody,Neutral
or Owen who wearsthe immunity necklace.,Neutral
Keep doing what you're doing.,Neutral
I know you're getting tired.,Neutral
I know you're on fire.,Fear
It's hot out here.,Neutral
Your handsmight be getting numb.,Fear
Your body's stiff.You're afraid to move.,fear
All of those things are partof the design of this challenge.,Neutral
You haveto overcome it right now.,Neutral
"If your leg goes to sleep,rely on the other one.",Neutral
"All right, get readyto add another section of pole.",Neutral
Think through this.,Neutral
And your time starts now.,Neutral
You have 30 secondsto add another piece of pole.,Neutral
You just need to makethis transition successfully,Neutral
to stay alive.,Neutral
Cody goes first.,Neutral
Owen reachesfor his section of pole.,Neutral
Owen locks in.,Neutral
"- Oh, my...- Careful.",Fear
"Cody drops,can't make the transition.",Sadness
"- Owen wins individual immunity.- Let's go! Oh, my God.",Happiness
- Safe tonightat Tribal Council.- Amazing.,happiness
"- Oh, my God.- Guaranteed a spotin the final ten.",Surprise
- Great effortfrom both Cody and Owen.- Both you guys. Amazing.,happiness
Nice job up there.,Happiness
"Cowboy Cody and Big O, good job.",Happiness
"- Wow,that went a long time.- Good job.",Happiness
"Great job, guys.",happiness
"Owen, come on over.",Neutral
"Yes, sir.",Neutral
Well-earned.,Neutral
Thank you. Thank you.,Happiness
"- Holding that a long time.- Yes, sir.",Neutral
"Oh, my God. Is this real life?",surprise
"""Is this real life?""What does that mean?",Surprise
"Walk me through that,because I hear that",Neutral
- so often in this moment.- Yeah.,Neutral
"I mean, you're a little kid,",neutral
"and you-you watch Colby,",Neutral
"you watch Terry Deitz,you watch Kelly Wiglesworth.",Neutral
You watch everyonewinning all these necklaces.,Neutral
"- You're going old school.- Old school, baby.",Happiness
"That was me, nine years old,watching this show,",Neutral
and I want to do that one day.,Happiness
- And you're showing you can.- And I'm not... I can.,neutral
"I'm not the biggest,I'm not the strongest,",sadness
but I-I just did that.,Surprise
It's insane.,Surprise
"All right, Owen,safe tonight at Tribal Council,",Neutral
cannot bevoted out of this game.,Neutral
"As for the rest of you,somebody going home tonight--",Surprise
"eighth person voted out,first member of our jury.",Neutral
"Grab your stuff, head back tocamp. See you tonight at Tribal.",Neutral
"- Congrats.- Can I give you a hug, man?",Happiness
"- Yeah, of course. Congrats.- Oh, my God. Thank you.",Happiness
"- Enjoy that necklace.- Thank you, Jeff.",Happiness
"- Oh, my God.- Animal.",Surprise
"Owen won immunity,which puts me, Noelle",Fear
and Jeanine in the hot seat.,Neutral
I think the majority alliancesmell blood.,Fear
"I'm trying to find safe harbor,",Fear
"because as long asmy name doesn't hit parchment,",Neutral
I'm moving forward.,Neutral
"Yeah, baby.",Happiness
"Good job, Ryan.",Happiness
"Yeah, Ryan. Great job, Owen.",Happiness
"- Nice work, buddy.- Thank you.",Happiness
Winning today is just,happiness
such a huge sigh of relief.I've voted incorrectly,Fear
the past two Tribal Councils.,Neutral
And whether or not,Neutral
"the seven versus fouris the reality out here,",Neutral
it's safe to sayI'm towards the bottom.,sadness
"We're gonna eat, right?",Neutral
- Yeah.- A cup of ricefor everybody.,Neutral
"- Let's get a good meal.- Do the same cup,and then, like...",Neutral
"At the immunity challenge,",neutral
"Jeff was askingfor five to sit out,",Neutral
"and James turnsand looks at me, and he says,",neutral
"""You're protected.""Like, spare me that crap.",Disgust
I thought thatwas pretty patronizing.,Anger
So that gave me a littleextra fire to-to win today.,Happiness
But I know this is temporary.,Neutral
I don't want to get too cocky.,Neutral
"I need to get my footing,",Neutral
get a majorityand find myself,Neutral
on the right sideof the numbers.,Neutral
I'm gonna go fishin about 30 minutes to an hour.,Neutral
"I just need to talk to you guysand get everything situated,",Neutral
- so I'm not... Yeah.- Before you go out.,Neutral
"So, just...- That's why she didn't sit out.",Neutral
"- If she had something,she would have sat out.- Yeah.",Neutral
Owen won the immunity challenge.,Happiness
"Great for him,and horrible for Jeanine.",Sadness
"Now that she doesn'thave her immunity idol,",neutral
Jeanine's gonna go home.,Neutral
Yeah.,Neutral
"- Yeah, let's do it.- Yeah. I'm down.",Happiness
"So, uh...",neutral
- So we're all good.- Okay.,Neutral
Jeanine'sthe vote tonight because,Neutral
"she's definitely a smart mind,a puzzle threat",neutral
and also a threat to slideunder the radar.,Fear
"Right now, it's fine.",Neutral
"We'll get Jeanine out, 'causeshe's not part of anything,",Neutral
- and she's really smart.- If we can...,Neutral
- And I-I agree.- So... Awesome.,Happiness
"- Well, thenI'll keep a pulse over here- And I...",Neutral
- while you're out there.- Yeah.,Neutral
Just let me knowif you hear anything.,Neutral
If anything changes.,Neutral
I want an unanimous vote.,Neutral
I just went and double-checkedit with everybody.,Neutral
"Took about ten, 15 minutes.",Neutral
"Now I can go out into the waterfor two and a half hours,",happiness
because part of mereally wants to show them that,neutral
"rice is nice,but fish is a little bit better.",Neutral
"I think Jeanine,just because she is such",neutral
"a free agent,she's gonna align with somebody,",Neutral
and it's gonnabite us in the ass.,Fear
And everybody said they'dlike to keep the seven strong.,Happiness
We made the bed. We justgot to sleep in it one night.,Neutral
Last Tribal was really crazy.,Surprise
People were runningaround the beach,Happiness
like Jean-Claude Van Damme.,Neutral
We can simplifythis game to an extent.,Neutral
