Text,emotion
"- Good. Good.
- Yeah, that's a good thing.",neutral
"When you're actively addicted,",sadness
you hold things in.,neutral
I didn't express myself.,neutral
"I didn't know
how to express myself.",sadness
"I didn't know
what emotions were.",neutral
"I learned that all
going through treatment.",sadness
So there's that spectrum,neutral
"of you're either strategic
or you're emotional.",neutral
"You can't be both.
There is no in between.",neutral
"And honestly,
I just didn't want to do that,",neutral
"because, to me,
it was way too painful",sadness
to go there and numb that.,neutral
"Yes, there were times
where I knew that",neutral
"they're gonna expect me
to be emotional right now,",neutral
"because I cry
when I eat a papaya.",sadness
"We get rice, I'm crying.",happiness
"You give me a hug, I'm crying.",sadness
"I'm so grateful.
That was all real.",happiness
"But I know
that there were moments",neutral
"where I needed
people to trust me.",sadness
"I knew I needed to fake those
tears, and then compose myself.",neutral
It wasn't always easy for me.,sadness
PROBST: Yam Yam.,neutral
"So, emotions,",Neutral
"which I have,
I have many emotions.",neutral
"My happiness, my love, my care,
how do I use this in my favor?",happiness
"And I don't want to,
like, offend anybody",neutral
"on the conversations
that I had were real,",neutral
"but some of you were very
blank when I would talk to you.",neutral
"Jaime, for example,
was super blank.",neutral
Brandon was super blank to me.,neutral
"- Kane is still like that, you know?
- (laughter)",happiness
But how did I knew,surprise
"if you guys were
telling me the truth or not?",surprise
"I would take my time
to build real relationship",neutral
"with each of you
and see how your eye twinkle",happiness
"when you're talking about
your loved one, or your eye",happiness
"twinkle when you're talking
about food or about your work.",happiness
"So when you guys
were lying to me",anger
"or not telling me the truth,
that twinkle went away.",sadness
"So I use your emotions
and your facial expressions",neutral
that I knew were real,neutral
"and compared them
to when they were not real.",neutral
"And that's why I'm so
successful working with people.",happiness
"I'm there working
with 25 crazies,",anger
"so I'm, like, right at home
when I was next to her.",happiness
But in all the best way.,happiness
"And it was hard. It was scary.
I was like...",fear
"(sharp inhale) ""Can I do this
in English? Let's see.""",neutral
"But that's how
I use emotions in my favor...",neutral
"Not only my emotions,",neutral
"but how I use your emotions
to know what was going on.",neutral
Amazing.,happiness
PROBST: Heidi.,surprise
"I'm glad
you asked that question,",happiness
"because I-I really
want to explain myself,",neutral
"and I'm gonna get
to the emotions with this,",neutral
"but the why I'm in Survivor,
why I'm here is",neutral
"I want to represent people
that sound different,",neutral
that look different.,neutral
"I want to represent
girls out there that want",neutral
"to be in science
and want to be different.",neutral
"Right? And with that comes
a whole lot of responsibilities.",neutral
"Being Latina in science,
I work with all guys,",neutral
so I have to keep my composure.,neutral
"And I have learned
to control my emotions",neutral
to be successful at what I do.,neutral
"So I feel like I have been
in the spectrum of emotions,",neutral
"but I have tried to control it,",neutral
"so I can still
represent the best way I can",neutral
"for the people that I want
to show that they can do this.",happiness
"LAUREN: And I want to say
thank you so much for sharing that.",happiness
"And I definitely saw
you controlling your emotions,",neutral
"and that made you continue on
throughout the game.",neutral
"- Thank you.
- LAUREN: You know, and you just",neutral
"externalize it or internalize
it differently than the others.",neutral
"Um, I just want to, like,
slide one little thing in.",neutral
"This is less of a question than
it is just, like, a statement.",neutral
"Um, something I admire
about all of you is you guys",neutral
"did a really good job of being
yourselves out here. All of you.",happiness
"- Thank you.
- MATT: Big personalities.","- neutral
- neutral"
"You shared with all of us,
and that's really hard for me.",sadness
"And I'm, like, so happy
that you get this platform",happiness
"to, like, really,
really show off who you are.",neutral
"- That's all I wanted to say.
- Thank you. It's a hot seat, though.",neutral
"- It is, but... (laughs)
- HEIDI: But thank you.",happiness
"- We love you.
- PROBST: All right.",happiness
"Who wants to get us into
the physical part of this game?",surprise
"Uh, I just want to talk quickly
about the challenges.",neutral
"You know, I think you all know
that I had a lot of fun",happiness
"with the challenges,
and I was just curious",curiosity
"how you thought you would come
in and perform in challenges.",neutral
"And I'll start with Carolyn,
'cause you've been",neutral
"so open about
your challenge performance",neutral
"- that I just want to give you a chance to speak.
- Here I am.",neutral
"- (laughing)
- Yeah, um,",neutral
"well, first off, let me say,",neutral
"I'm an athletic person
in real life,",neutral
"so I'm not joking...
I thought I would do great.",surprise
"And it was, like,",neutral
"one embarrassing thing
happened after the other.",sadness
"Like, I got stuck
in a spiderweb,",disgust
and so it was just humiliating.,sadness
"And I hear your voice, Jeff,
and I had to tune you out,",anger
"but I needed to hear it,
like, ""Keep going!""",happiness
"And I'm like, ""I know.""
And then I got my letter.",surprise
"""Mom, I hope
you're winning challenges.""",happiness
"It broke my heart reading that,
and it was so hard.",sadness
It was so hard.,sadness
"To see myself,
like, failing at them.",sadness
"But then, at the same time,
I promised my son I wouldn't",sadness
"talk poorly about myself,
because that's what I teach him",sadness
is positive self-talk.,neutral
So all I could do is just accept,sadness
"that I'm not at that level,
and it's okay.",neutral
"PROBST: And, Carolyn,
I just want to say, -Amen.",happiness
I never see it as humiliating.,neutral
"I see somebody
giving everything they have.",neutral
And anybody who sits at home,neutral
"and talks smack
about you and the spiderweb",anger
"- should come out here and apply to be on Survivor.
- (all agreeing)",happiness
"Instead of sitting
on your couch talking smack.",anger
(laughing),happiness
"- YAM YAM: Yes.
- PROBST: It's not easy.",neutral
"HEIDI: Seeing Carolyn
trying inspired me,",happiness
"and I want to use it
to inspire my kids.",happiness
"Like, this is what you do.",neutral
"You-you are not gonna
be good at certain things.",sadness
"You might struggle
with certain things,",sadness
but you keep trying.,neutral
"And she's still here
in the top three.",surprise
"- So props to you, because you inspire me.
- Thank you.","- Happiness
- Neutral"
Thank you.,happiness
"CARSON: And, Heidi,
let's dig into day 25,",neutral
"where you not only won immunity,",happiness
but you put yourself,neutral
"in a vulnerable position
to make fire.",neutral
"- HEIDI: Yeah.
- Even though you didn't have to.",neutral
"But I want you
to talk about that,",neutral
"because that was part
of your physical game.",neutral
"Yeah.
So, thank you for the question,",neutral
"and I'm so proud
I pulled through that one.",happiness
"And I think I was perceived as,
""She had a good game,",neutral
"""but she doesn't
have this in the bag."" Right?",doubt
"I think if I didn't
go for fire yesterday,",neutral
"I would have
never won this game.",sadness
"And not that
I'm saying I'm winning,",neutral
"but it gives me
the best opportunity",happiness
"to plead my case here,",neutral
"because I truly think
Carson was very much",neutral
"the brains of what was
happening with a lot of this.",neutral
So I had to make a big move.,neutral
"And it so happened
that it happened on day 25.",neutral
"And not only did you just make
fire when you didn't have to,",surprise
"you made fire the fastest
in the history of Survivor.",surprise
"That I didn't expect,",surprise
"but if that's
a record or whatever,",neutral
"I take it, because
this game is amazing.",happiness
"And I'll put a plug that maybe
we can make history today,",happiness
"because
if you vote for me to win,",neutral
"I will be the oldest
female contestant winner.",happiness
"- CARSON: Wow.
- So we can make even more history together.",surprise
"- (laughing)
- Vote for me.","- happiness
- neutral"
"- But thank you for the question.
- CARSON: Yeah.",neutral
"And, you know, Yam Yam
and Heidi, you made it through",happiness
"a lot of challenges
that you didn't win.",sadness
"You know, Yam Yam,
I'll go to you.",neutral
"Like, how did it feel
to perform the challenges,",neutral
"maybe differently
than you expected,",surprise
"but then how was it when
you finally did pull it out?",surprise
"So, the physical aspect of the
challenge was super scary to me.",fear
"Like, super scary, because
I'm not a physical person.",fear
I don't have good balance.,neutral
"I'm not fast.
I'm afraid of heights.",fear
"But I'm coming
from a very physical family.",neutral
"Like, my father is a cyclist.",Neutral
"My brother
has been athlete of the year",happiness
"and played in every single
sports team until now.",happiness
"Like, I am, like, just the kid
that watched TV, you know?",neutral
So I had to channel them.,neutral
"I had to channel their energy,
their words, their strength.",neutral
"And that's what happened
to the last gasp challenge.",neutral
"And I had no idea
I had it in me.",surprise
"I was doing everything
that I could do",neutral
"to distract from your voice,",neutral
"which is very supporting,
but it's very annoying",disgust
"(laughing) - when you're
in the middle of a challenge.",happiness
"And if I win,",neutral
"I'll be the first Puerto Rican
male to win tonight.",happiness
(laughing),happiness
HEIDI: I love that.,happiness
"PROBST: All right, let's move",neutral
"into the last section,
which does involve strategy,",neutral
"idols, and advantages
and how you use them.",neutral
Who wants to get us going?,neutral
"Yeah. So, Carolyn,
you had your name written down",neutral
"three times
throughout the game...",neutral
"The least
out of the three of you.",neutral
"You were on the right side
of the vote 88.89% of the time.",happiness
Very impressive.,surprise
"Walk me through
the strategy of that.",neutral
"Um, part of my strategy
was putting my trust in,",neutral
